record_id,timestamp_received,logistic,svm,rf,vote,confidence,true_label
REC_5276,2026-05-10T16:47:24.295504,0,0,0,0,0.1057,0
REC_5277,2026-05-10T16:47:24.346465,1,1,1,1,0.8691,1
REC_5278,2026-05-10T16:47:24.397786,0,0,0,0,0.0133,0
REC_5279,2026-05-10T16:47:24.448211,0,0,0,0,0.0458,0
REC_5280,2026-05-10T16:47:24.499185,0,0,0,0,0.0491,0
REC_5281,2026-05-10T16:47:24.550076,0,0,0,0,0.0233,0
REC_5282,2026-05-10T16:47:24.600980,0,0,0,0,0.1443,0
REC_5283,2026-05-10T16:47:24.651833,0,0,0,0,0.0555,0
REC_5284,2026-05-10T16:47:24.702670,0,0,0,0,0.0394,0
REC_5285,2026-05-10T16:47:24.753440,1,1,0,1,0.4655,0
REC_5286,2026-05-10T16:47:24.806138,1,1,1,1,0.9299,1
REC_5287,2026-05-10T16:47:24.855350,0,0,0,0,0.0010,0
REC_5288,2026-05-10T16:47:24.906230,0,0,0,0,0.0163,0
REC_5289,2026-05-10T16:47:24.957257,0,0,0,0,0.0498,0
REC_5290,2026-05-10T16:47:25.010401,0,0,0,0,0.0015,0
REC_5291,2026-05-10T16:47:25.058715,0,1,1,1,0.8119,1
REC_5292,2026-05-10T16:47:25.111540,0,0,0,0,0.0132,0
REC_5293,2026-05-10T16:47:25.160068,0,0,0,0,0.0364,0
REC_5294,2026-05-10T16:47:25.210959,0,1,1,1,0.7809,1
REC_5295,2026-05-10T16:47:25.262001,0,0,0,0,0.0334,0
REC_5296,2026-05-10T16:47:25.312831,0,0,0,0,0.0083,0
REC_5297,2026-05-10T16:47:25.363793,0,0,0,0,0.0006,0
REC_5298,2026-05-10T16:47:25.414747,0,0,0,0,0.0048,0
REC_5299,2026-05-10T16:47:25.465756,0,0,0,0,0.0113,0
REC_5300,2026-05-10T16:47:25.516609,0,0,0,0,0.0953,0
REC_5301,2026-05-10T16:47:25.567696,1,1,1,1,0.9751,1
REC_5302,2026-05-10T16:47:25.618724,0,0,0,0,0.0316,0
REC_5303,2026-05-10T16:47:25.671050,0,0,0,0,0.0335,0
REC_5304,2026-05-10T16:47:25.719930,0,0,1,0,0.4571,1
REC_5305,2026-05-10T16:47:25.771072,0,0,0,0,0.0033,0
REC_5306,2026-05-10T16:47:25.821899,1,1,1,1,0.9884,1
REC_5307,2026-05-10T16:47:25.873002,0,0,0,0,0.0163,0
REC_5308,2026-05-10T16:47:25.923983,1,1,1,1,0.8096,1
REC_5309,2026-05-10T16:47:25.976226,0,0,0,0,0.0260,0
REC_5310,2026-05-10T16:47:26.025521,0,0,0,0,0.0602,0
REC_5311,2026-05-10T16:47:26.076309,0,0,0,0,0.0016,0
REC_5312,2026-05-10T16:47:26.128332,0,0,0,0,0.1032,0
REC_5313,2026-05-10T16:47:26.177713,0,0,0,0,0.0086,0
REC_5314,2026-05-10T16:47:26.228700,0,0,0,0,0.0127,0
REC_5315,2026-05-10T16:47:26.281457,1,1,1,1,0.9961,1
REC_5316,2026-05-10T16:47:26.330158,0,0,0,0,0.0205,0
REC_5317,2026-05-10T16:47:26.380782,0,0,1,0,0.3640,1
REC_5318,2026-05-10T16:47:26.431527,0,0,0,0,0.0406,0
REC_5319,2026-05-10T16:47:26.482359,0,0,0,0,0.0137,0
REC_5320,2026-05-10T16:47:26.533285,0,0,0,0,0.0753,0
REC_5321,2026-05-10T16:47:26.584064,0,0,0,0,0.2092,0
REC_5322,2026-05-10T16:47:26.634585,0,0,0,0,0.1716,0
REC_5323,2026-05-10T16:47:26.685696,1,1,1,1,0.9412,1
REC_5324,2026-05-10T16:47:26.736383,1,1,1,1,0.9825,1
REC_5325,2026-05-10T16:47:26.787068,0,0,0,0,0.0932,0
REC_5326,2026-05-10T16:47:26.837955,0,0,0,0,0.0057,0
REC_5327,2026-05-10T16:47:26.888899,1,1,1,1,0.9097,1
REC_5328,2026-05-10T16:47:26.939929,0,0,0,0,0.0274,0
REC_5329,2026-05-10T16:47:26.990617,0,0,0,0,0.0330,0
REC_5330,2026-05-10T16:47:27.043777,0,0,0,0,0.1600,0
REC_5331,2026-05-10T16:47:27.092237,0,0,0,0,0.0213,0
REC_5332,2026-05-10T16:47:27.145754,0,0,0,0,0.0313,0
REC_5333,2026-05-10T16:47:27.198087,0,0,0,0,0.0442,0
REC_5334,2026-05-10T16:47:27.244919,0,0,0,0,0.0177,0
REC_5335,2026-05-10T16:47:27.304707,1,1,1,1,0.9817,1
REC_5336,2026-05-10T16:47:27.350267,0,0,0,0,0.0335,0
REC_5337,2026-05-10T16:47:27.405134,0,0,0,0,0.0056,0
REC_5338,2026-05-10T16:47:27.449124,0,0,0,0,0.0597,0
REC_5339,2026-05-10T16:47:27.500326,1,1,1,1,0.9332,1
REC_5340,2026-05-10T16:47:27.557746,0,0,0,0,0.1578,0
REC_5341,2026-05-10T16:47:27.605519,1,1,1,1,0.9496,1
REC_5342,2026-05-10T16:47:27.654066,0,0,0,0,0.0333,0
REC_5343,2026-05-10T16:47:27.705504,0,0,0,0,0.0408,0
REC_5344,2026-05-10T16:47:27.756484,0,0,0,0,0.0385,0
REC_5345,2026-05-10T16:47:27.807979,1,1,1,1,0.9491,1
REC_5346,2026-05-10T16:47:27.865281,1,1,1,1,0.9220,1
REC_5347,2026-05-10T16:47:27.909701,1,1,1,1,0.9724,1
REC_5348,2026-05-10T16:47:27.960643,0,1,1,1,0.7359,1
REC_5349,2026-05-10T16:47:28.011714,1,1,1,1,0.9663,1
REC_5350,2026-05-10T16:47:28.062739,0,0,0,0,0.0356,0
REC_5351,2026-05-10T16:47:28.113808,0,0,0,0,0.0118,0
REC_5352,2026-05-10T16:47:28.166528,0,0,0,0,0.1775,0
REC_5353,2026-05-10T16:47:28.214924,0,0,0,0,0.1568,0
REC_5354,2026-05-10T16:47:28.266203,0,0,0,0,0.0091,0
REC_5355,2026-05-10T16:47:28.316886,1,1,1,1,0.9268,1
REC_5356,2026-05-10T16:47:28.368013,1,1,1,1,0.9770,1
REC_5357,2026-05-10T16:47:28.418926,0,0,0,0,0.0259,0
REC_5358,2026-05-10T16:47:28.472379,0,0,0,0,0.0290,0
REC_5359,2026-05-10T16:47:28.520521,0,0,0,0,0.0833,0
REC_5360,2026-05-10T16:47:28.571535,1,1,1,1,0.9894,1
REC_5361,2026-05-10T16:47:28.622577,0,0,0,0,0.0057,0
REC_5362,2026-05-10T16:47:28.673364,0,0,0,0,0.0114,0
REC_5363,2026-05-10T16:47:28.724276,0,0,0,0,0.0347,0
REC_5364,2026-05-10T16:47:28.776922,1,1,1,1,0.8051,1
REC_5365,2026-05-10T16:47:28.825621,1,1,1,1,0.9959,1
REC_5366,2026-05-10T16:47:28.876670,0,0,0,0,0.0209,0
REC_5367,2026-05-10T16:47:28.927718,1,1,0,1,0.4516,0
REC_5368,2026-05-10T16:47:28.978519,1,0,0,0,0.2826,0
REC_5369,2026-05-10T16:47:29.029396,0,0,0,0,0.1891,0
REC_5370,2026-05-10T16:47:29.082855,1,1,1,1,0.9971,1
REC_5371,2026-05-10T16:47:29.131364,0,0,0,0,0.0837,0
REC_5372,2026-05-10T16:47:29.182101,1,1,1,1,0.9375,1
REC_5373,2026-05-10T16:47:29.232573,0,0,0,0,0.2164,0
REC_5374,2026-05-10T16:47:29.286312,0,0,0,0,0.0044,0
REC_5375,2026-05-10T16:47:29.337944,0,0,0,0,0.0249,0
REC_5376,2026-05-10T16:47:29.385384,0,0,0,0,0.0264,0
REC_5377,2026-05-10T16:47:29.436549,0,0,0,0,0.0029,0
REC_5378,2026-05-10T16:47:29.489692,0,0,0,0,0.0286,0
REC_5379,2026-05-10T16:47:29.539150,0,0,0,0,0.0086,0
REC_5380,2026-05-10T16:47:29.587765,1,1,1,1,0.9054,1
REC_5381,2026-05-10T16:47:29.640640,0,0,1,0,0.6462,1
REC_5382,2026-05-10T16:47:29.689155,0,0,0,0,0.0751,0
REC_5383,2026-05-10T16:47:29.739983,0,0,0,0,0.0231,0
REC_5384,2026-05-10T16:47:29.790700,0,0,0,0,0.0456,0
REC_5385,2026-05-10T16:47:29.841746,1,1,1,1,0.9145,1
REC_5386,2026-05-10T16:47:29.892853,1,1,1,1,0.9719,1
REC_5387,2026-05-10T16:47:29.943924,0,0,0,0,0.0595,0
REC_5388,2026-05-10T16:47:29.994706,0,0,0,0,0.0327,0
REC_5389,2026-05-10T16:47:30.045698,0,0,0,0,0.0055,0
REC_5390,2026-05-10T16:47:30.096734,0,0,0,0,0.0222,0
REC_5391,2026-05-10T16:47:30.147368,0,1,1,1,0.7689,1
REC_5392,2026-05-10T16:47:30.198348,1,1,1,1,0.9603,1
REC_5393,2026-05-10T16:47:30.249013,0,0,0,0,0.0225,0
REC_5394,2026-05-10T16:47:30.299961,0,0,1,0,0.5126,1
REC_5395,2026-05-10T16:47:30.352669,0,0,0,0,0.0649,0
REC_5396,2026-05-10T16:47:30.403803,1,1,1,1,0.9571,1
REC_5397,2026-05-10T16:47:30.454444,0,0,0,0,0.0376,0
REC_5398,2026-05-10T16:47:30.505343,0,0,0,0,0.0410,0
REC_5399,2026-05-10T16:47:30.554804,0,0,0,0,0.0060,0
REC_5400,2026-05-10T16:47:30.604334,0,0,0,0,0.0118,0
REC_5401,2026-05-10T16:47:30.654780,1,1,0,1,0.5685,0
REC_5402,2026-05-10T16:47:30.705538,1,1,1,1,0.9435,1
REC_5403,2026-05-10T16:47:30.756258,0,0,0,0,0.0395,0
REC_5404,2026-05-10T16:47:30.808599,0,0,0,0,0.0243,0
REC_5405,2026-05-10T16:47:30.857745,0,0,1,0,0.2561,0
REC_5406,2026-05-10T16:47:30.908547,0,0,0,0,0.0599,0
REC_5407,2026-05-10T16:47:30.959217,0,0,0,0,0.0012,0
REC_5408,2026-05-10T16:47:31.010315,0,0,1,0,0.4249,1
REC_5409,2026-05-10T16:47:31.061115,0,0,0,0,0.0214,0
REC_5410,2026-05-10T16:47:31.113077,0,0,0,0,0.0179,0
REC_5411,2026-05-10T16:47:31.162787,0,0,0,0,0.0171,0
REC_5412,2026-05-10T16:47:31.213883,0,0,0,0,0.0227,0
REC_5413,2026-05-10T16:47:31.264507,0,0,0,0,0.0519,0
REC_5414,2026-05-10T16:47:31.315480,0,0,0,0,0.0680,0
REC_5415,2026-05-10T16:47:31.366316,0,0,0,0,0.0146,0
REC_5416,2026-05-10T16:47:31.417343,0,0,1,0,0.3821,1
REC_5417,2026-05-10T16:47:31.468298,0,0,0,0,0.0781,0
REC_5418,2026-05-10T16:47:31.518997,1,1,1,1,0.9928,1
REC_5419,2026-05-10T16:47:31.572070,0,0,0,0,0.0004,0
REC_5420,2026-05-10T16:47:31.620754,0,0,0,0,0.0443,0
REC_5421,2026-05-10T16:47:31.671139,1,0,0,0,0.2546,0
REC_5422,2026-05-10T16:47:31.724432,1,1,1,1,0.9945,1
REC_5423,2026-05-10T16:47:31.775104,0,0,0,0,0.0311,0
REC_5424,2026-05-10T16:47:31.823639,0,0,0,0,0.0054,0
REC_5425,2026-05-10T16:47:31.874602,0,0,0,0,0.0216,0
REC_5426,2026-05-10T16:47:31.925365,0,0,0,0,0.0777,0
REC_5427,2026-05-10T16:47:31.976511,0,0,0,0,0.1461,0
REC_5428,2026-05-10T16:47:32.027488,0,0,0,0,0.0025,0
REC_5429,2026-05-10T16:47:32.078339,1,1,1,1,0.9395,1
REC_5430,2026-05-10T16:47:32.129345,0,0,1,0,0.2519,1
REC_5431,2026-05-10T16:47:32.181961,0,0,0,0,0.0047,0
REC_5432,2026-05-10T16:47:32.230732,0,0,0,0,0.0235,0
REC_5433,2026-05-10T16:47:32.283344,0,0,0,0,0.1344,0
REC_5434,2026-05-10T16:47:32.332016,0,0,0,0,0.0354,0
REC_5435,2026-05-10T16:47:32.382695,0,0,0,0,0.0017,0
REC_5436,2026-05-10T16:47:32.433579,0,0,0,0,0.0116,0
REC_5437,2026-05-10T16:47:32.484191,0,0,0,0,0.1175,0
REC_5438,2026-05-10T16:47:32.534788,0,0,0,0,0.0156,0
REC_5439,2026-05-10T16:47:32.585344,1,1,1,1,0.9579,1
REC_5440,2026-05-10T16:47:32.636486,0,0,0,0,0.0602,0
REC_5441,2026-05-10T16:47:32.687496,0,0,0,0,0.0032,0
REC_5442,2026-05-10T16:47:32.738311,1,1,1,1,0.8290,1
REC_5443,2026-05-10T16:47:32.791153,1,0,1,1,0.6281,1
REC_5444,2026-05-10T16:47:32.840161,0,0,0,0,0.0056,0
REC_5445,2026-05-10T16:47:32.891005,0,0,0,0,0.1002,0
REC_5446,2026-05-10T16:47:32.941735,0,0,0,0,0.0360,0
REC_5447,2026-05-10T16:47:32.992565,0,1,1,1,0.6674,1
REC_5448,2026-05-10T16:47:33.044196,0,0,0,0,0.0241,0
REC_5449,2026-05-10T16:47:33.096531,0,0,0,0,0.0235,0
REC_5450,2026-05-10T16:47:33.145184,0,0,0,0,0.1441,0
REC_5451,2026-05-10T16:47:33.195984,0,0,0,0,0.0304,0
REC_5452,2026-05-10T16:47:33.246533,0,0,0,0,0.0265,0
REC_5453,2026-05-10T16:47:33.297278,0,0,0,0,0.0332,0
REC_5454,2026-05-10T16:47:33.348411,1,1,1,1,0.8583,1
REC_5455,2026-05-10T16:47:33.399366,1,1,1,1,0.9674,1
REC_5456,2026-05-10T16:47:33.450390,0,0,0,0,0.0118,0
REC_5457,2026-05-10T16:47:33.501220,0,0,0,0,0.1081,0
REC_5458,2026-05-10T16:47:33.552145,1,1,1,1,0.9661,1
REC_5459,2026-05-10T16:47:33.603005,0,0,0,0,0.0360,0
REC_5460,2026-05-10T16:47:33.653996,0,0,0,0,0.0206,0
REC_5461,2026-05-10T16:47:33.706401,0,0,0,0,0.0168,0
REC_5462,2026-05-10T16:47:33.755271,0,0,0,0,0.1154,0
REC_5463,2026-05-10T16:47:33.808612,0,0,0,0,0.0610,0
REC_5464,2026-05-10T16:47:33.858154,0,0,0,0,0.0527,0
REC_5465,2026-05-10T16:47:33.907284,0,0,0,0,0.0088,0
REC_5466,2026-05-10T16:47:33.959820,1,1,1,1,0.8904,1
REC_5467,2026-05-10T16:47:34.008885,0,0,0,0,0.0167,0
REC_5468,2026-05-10T16:47:34.059829,0,0,0,0,0.0226,0
REC_5469,2026-05-10T16:47:34.116848,1,1,1,1,0.9034,1
REC_5470,2026-05-10T16:47:34.164283,1,1,1,1,0.9840,1
REC_5471,2026-05-10T16:47:34.213743,0,0,1,0,0.4285,1
REC_5472,2026-05-10T16:47:34.264652,0,0,0,0,0.0406,0
REC_5473,2026-05-10T16:47:34.315514,0,0,0,0,0.0153,0
REC_5474,2026-05-10T16:47:34.371398,0,0,0,0,0.0570,0
REC_5475,2026-05-10T16:47:34.419595,0,0,0,0,0.0280,0
REC_5476,2026-05-10T16:47:34.468565,0,0,0,0,0.0011,0
REC_5477,2026-05-10T16:47:34.520060,0,0,0,0,0.0611,0
REC_5478,2026-05-10T16:47:34.570550,0,0,0,0,0.0047,0
REC_5479,2026-05-10T16:47:34.621821,0,0,0,0,0.1214,0
REC_5480,2026-05-10T16:47:34.674556,0,0,0,0,0.0219,0
REC_5481,2026-05-10T16:47:34.723955,0,0,0,0,0.0022,0
REC_5482,2026-05-10T16:47:34.774880,0,0,0,0,0.0609,0
REC_5483,2026-05-10T16:47:34.825824,0,1,1,1,0.7286,1
REC_5484,2026-05-10T16:47:34.885112,0,0,0,0,0.0149,0
REC_5485,2026-05-10T16:47:34.928535,0,0,0,0,0.0123,0
REC_5486,2026-05-10T16:47:34.979866,1,1,1,1,0.9603,1
REC_5487,2026-05-10T16:47:35.030719,1,1,1,1,0.9121,1
REC_5488,2026-05-10T16:47:35.081536,0,0,0,0,0.0010,0
REC_5489,2026-05-10T16:47:35.132562,1,1,1,1,0.9724,1
REC_5490,2026-05-10T16:47:35.185767,0,0,0,0,0.0056,0
REC_5491,2026-05-10T16:47:35.233946,0,0,0,0,0.0890,0
REC_5492,2026-05-10T16:47:35.285129,0,0,1,0,0.3373,1
REC_5493,2026-05-10T16:47:35.335862,0,0,0,0,0.0097,0
REC_5494,2026-05-10T16:47:35.386850,1,1,1,1,0.9402,1
REC_5495,2026-05-10T16:47:35.437645,0,0,0,0,0.1781,0
REC_5496,2026-05-10T16:47:35.488730,0,0,0,0,0.1003,0
REC_5497,2026-05-10T16:47:35.539611,1,1,1,1,0.9914,1
REC_5498,2026-05-10T16:47:35.590136,1,1,0,1,0.5107,0
REC_5499,2026-05-10T16:47:35.641369,0,0,0,0,0.1518,0
REC_5500,2026-05-10T16:47:35.691671,0,0,0,0,0.0266,0
REC_5501,2026-05-10T16:47:35.744671,0,0,0,0,0.0033,0
REC_5502,2026-05-10T16:47:35.793673,0,0,0,0,0.0015,0
REC_5503,2026-05-10T16:47:35.846671,1,1,1,1,0.9238,1
REC_5504,2026-05-10T16:47:35.895793,0,1,1,1,0.6323,1
REC_5505,2026-05-10T16:47:35.953066,1,1,1,1,0.8275,1
REC_5506,2026-05-10T16:47:35.999424,1,1,1,1,1.0000,1
REC_5507,2026-05-10T16:47:36.050833,1,1,1,1,0.9708,1
REC_5508,2026-05-10T16:47:36.100773,0,0,0,0,0.0019,0
REC_5509,2026-05-10T16:47:36.153016,1,1,1,1,0.9317,1
REC_5510,2026-05-10T16:47:36.199850,0,0,0,0,0.0783,0
REC_5511,2026-05-10T16:47:36.253317,1,1,1,1,0.9767,1
REC_5512,2026-05-10T16:47:36.301854,0,0,0,0,0.0097,0
REC_5513,2026-05-10T16:47:36.355487,0,0,0,0,0.0321,0
REC_5514,2026-05-10T16:47:36.402868,1,1,1,1,0.9922,1
REC_5515,2026-05-10T16:47:36.453573,0,0,0,0,0.0520,0
REC_5516,2026-05-10T16:47:36.504269,0,0,0,0,0.0530,0
REC_5517,2026-05-10T16:47:36.555138,0,0,0,0,0.0027,0
REC_5518,2026-05-10T16:47:36.607845,0,0,0,0,0.0036,0
REC_5519,2026-05-10T16:47:36.656478,0,0,0,0,0.0029,0
REC_5520,2026-05-10T16:47:36.707174,1,1,1,1,0.8300,1
REC_5521,2026-05-10T16:47:36.758071,1,1,1,1,0.9854,1
REC_5522,2026-05-10T16:47:36.808634,0,0,0,0,0.0037,0
REC_5523,2026-05-10T16:47:36.861502,0,0,0,0,0.0055,0
REC_5524,2026-05-10T16:47:36.911957,1,1,1,1,1.0000,1
REC_5525,2026-05-10T16:47:36.960410,0,0,0,0,0.0552,0
REC_5526,2026-05-10T16:47:37.010834,0,0,0,0,0.0642,0
REC_5527,2026-05-10T16:47:37.061748,0,0,0,0,0.0459,0
REC_5528,2026-05-10T16:47:37.112552,0,0,0,0,0.0603,0
REC_5529,2026-05-10T16:47:37.163554,0,0,0,0,0.0093,0
REC_5530,2026-05-10T16:47:37.214409,1,1,0,1,0.4197,0
REC_5531,2026-05-10T16:47:37.264901,1,1,1,1,0.9546,1
REC_5532,2026-05-10T16:47:37.318069,0,0,0,0,0.0258,0
REC_5533,2026-05-10T16:47:37.366024,0,0,0,0,0.0864,0
REC_5534,2026-05-10T16:47:37.417063,0,0,0,0,0.0081,0
REC_5535,2026-05-10T16:47:37.469781,0,0,0,0,0.0396,0
REC_5536,2026-05-10T16:47:37.518487,0,0,0,0,0.0597,0
REC_5537,2026-05-10T16:47:37.569238,1,1,1,1,0.9409,1
REC_5538,2026-05-10T16:47:37.620320,0,0,0,0,0.0863,0
REC_5539,2026-05-10T16:47:37.671078,0,0,0,0,0.0473,0
REC_5540,2026-05-10T16:47:37.721810,0,0,0,0,0.0364,0
REC_5541,2026-05-10T16:47:37.772768,0,0,0,0,0.2021,0
REC_5542,2026-05-10T16:47:37.823679,1,1,1,1,0.7738,1
REC_5543,2026-05-10T16:47:37.874744,0,0,0,0,0.0213,0
REC_5544,2026-05-10T16:47:37.925429,1,1,1,1,0.8876,1
REC_5545,2026-05-10T16:47:37.976333,1,1,1,1,0.9886,1
REC_5546,2026-05-10T16:47:38.027441,0,0,0,0,0.0314,0
REC_5547,2026-05-10T16:47:38.078520,0,0,0,0,0.0542,0
REC_5548,2026-05-10T16:47:38.129283,0,0,0,0,0.0055,0
REC_5549,2026-05-10T16:47:38.180405,1,1,1,1,0.9514,1
REC_5550,2026-05-10T16:47:38.230933,1,1,1,1,0.8678,1
REC_5551,2026-05-10T16:47:38.281876,0,0,0,0,0.0030,0
REC_5552,2026-05-10T16:47:38.334775,1,0,0,0,0.3151,0
REC_5553,2026-05-10T16:47:38.383440,0,0,0,0,0.0295,0
REC_5554,2026-05-10T16:47:38.434105,0,0,0,0,0.0198,0
REC_5555,2026-05-10T16:47:38.484748,1,1,1,1,0.9433,1
REC_5556,2026-05-10T16:47:38.535343,1,1,1,1,0.9947,1
REC_5557,2026-05-10T16:47:38.589026,0,0,0,0,0.0023,0
REC_5558,2026-05-10T16:47:38.637240,0,0,0,0,0.0032,0
REC_5559,2026-05-10T16:47:38.688512,0,0,0,0,0.0124,0
REC_5560,2026-05-10T16:47:38.739944,1,1,1,1,0.9816,1
REC_5561,2026-05-10T16:47:38.791213,1,1,1,1,0.9725,1
REC_5562,2026-05-10T16:47:38.842218,0,0,0,0,0.0046,0
REC_5563,2026-05-10T16:47:38.892709,0,0,0,0,0.0171,0
REC_5564,2026-05-10T16:47:38.944047,0,0,0,0,0.0012,0
REC_5565,2026-05-10T16:47:38.994865,0,0,0,0,0.0090,0
REC_5566,2026-05-10T16:47:39.045762,0,0,0,0,0.0028,0
REC_5567,2026-05-10T16:47:39.096625,1,1,1,1,0.9524,1
REC_5568,2026-05-10T16:47:39.147450,0,0,0,0,0.0114,0
REC_5569,2026-05-10T16:47:39.198305,0,0,0,0,0.0708,0
REC_5570,2026-05-10T16:47:39.249271,1,1,1,1,0.9472,1
REC_5571,2026-05-10T16:47:39.300348,0,0,0,0,0.0200,0
REC_5572,2026-05-10T16:47:39.351311,1,1,1,1,0.8293,1
REC_5573,2026-05-10T16:47:39.402275,0,0,0,0,0.0147,0
REC_5574,2026-05-10T16:47:39.453192,0,0,0,0,0.0365,0
REC_5575,2026-05-10T16:47:39.504136,1,1,1,1,0.9629,1
REC_5576,2026-05-10T16:47:39.555262,1,1,1,1,0.9457,1
REC_5577,2026-05-10T16:47:39.606156,0,0,0,0,0.1175,0
REC_5578,2026-05-10T16:47:39.657132,0,0,0,0,0.1454,0
REC_5579,2026-05-10T16:47:39.708037,1,1,1,1,0.9857,1
REC_5580,2026-05-10T16:47:39.760327,0,0,0,0,0.0196,0
REC_5581,2026-05-10T16:47:39.809842,0,0,0,0,0.0594,0
REC_5582,2026-05-10T16:47:39.861080,0,0,0,0,0.0134,0
REC_5583,2026-05-10T16:47:39.911781,0,0,1,0,0.5609,1
REC_5584,2026-05-10T16:47:39.962593,1,1,1,1,0.9756,1
REC_5585,2026-05-10T16:47:40.013566,1,1,1,1,0.9129,1
REC_5586,2026-05-10T16:47:40.066795,0,0,0,0,0.0136,0
REC_5587,2026-05-10T16:47:40.115200,0,0,1,0,0.3361,1
REC_5588,2026-05-10T16:47:40.165996,0,0,0,0,0.0313,0
REC_5589,2026-05-10T16:47:40.216958,0,0,0,0,0.0116,0
REC_5590,2026-05-10T16:47:40.267724,0,0,0,0,0.0410,0
REC_5591,2026-05-10T16:47:40.318685,0,0,0,0,0.0064,0
REC_5592,2026-05-10T16:47:40.369770,1,1,1,1,0.9974,1
REC_5593,2026-05-10T16:47:40.420522,0,0,0,0,0.0037,0
REC_5594,2026-05-10T16:47:40.471500,0,0,0,0,0.0066,0
REC_5595,2026-05-10T16:47:40.522406,0,0,0,0,0.0340,0
REC_5596,2026-05-10T16:47:40.575387,0,0,0,0,0.1321,0
REC_5597,2026-05-10T16:47:40.626287,1,1,1,1,0.9993,1
REC_5598,2026-05-10T16:47:40.674793,0,0,0,0,0.0674,0
REC_5599,2026-05-10T16:47:40.725209,0,0,0,0,0.2725,0
REC_5600,2026-05-10T16:47:40.775798,1,1,1,1,0.9764,1
REC_5601,2026-05-10T16:47:40.826836,1,1,1,1,0.8648,1
REC_5602,2026-05-10T16:47:40.879511,0,0,0,0,0.0919,0
REC_5603,2026-05-10T16:47:40.929076,1,1,1,1,0.7017,1
REC_5604,2026-05-10T16:47:40.980437,0,0,0,0,0.0068,0
REC_5605,2026-05-10T16:47:41.032268,0,0,0,0,0.0092,0
REC_5606,2026-05-10T16:47:41.088928,0,0,0,0,0.0098,0
REC_5607,2026-05-10T16:47:41.134125,0,0,0,0,0.0270,0
REC_5608,2026-05-10T16:47:41.185014,0,0,0,0,0.0174,0
REC_5609,2026-05-10T16:47:41.235989,0,0,1,0,0.3731,1
REC_5610,2026-05-10T16:47:41.287554,0,1,1,1,0.6849,1
REC_5611,2026-05-10T16:47:41.338271,0,0,0,0,0.0060,0
REC_5612,2026-05-10T16:47:41.391978,0,0,1,0,0.4004,1
REC_5613,2026-05-10T16:47:41.439504,0,0,0,0,0.0602,0
REC_5614,2026-05-10T16:47:41.490496,0,0,0,0,0.0056,0
REC_5615,2026-05-10T16:47:41.541474,0,0,0,0,0.0073,0
REC_5616,2026-05-10T16:47:41.592611,0,0,0,0,0.0325,0
REC_5617,2026-05-10T16:47:41.643779,0,0,0,0,0.0053,0
REC_5618,2026-05-10T16:47:41.696543,0,0,1,0,0.3559,1
REC_5619,2026-05-10T16:47:41.744988,0,0,0,0,0.0079,0
REC_5620,2026-05-10T16:47:41.795933,1,0,0,0,0.3430,0
REC_5621,2026-05-10T16:47:41.846907,0,0,0,0,0.1864,0
REC_5622,2026-05-10T16:47:41.897709,0,0,0,0,0.0086,0
REC_5623,2026-05-10T16:47:41.948676,0,0,0,0,0.0039,0
REC_5624,2026-05-10T16:47:42.001332,0,0,0,0,0.0023,0
REC_5625,2026-05-10T16:47:42.050059,0,0,1,0,0.2772,1
REC_5626,2026-05-10T16:47:42.101148,0,0,0,0,0.0434,0
REC_5627,2026-05-10T16:47:42.151855,1,1,1,1,0.9387,1
REC_5628,2026-05-10T16:47:42.203092,0,0,0,0,0.0789,0
REC_5629,2026-05-10T16:47:42.254198,1,1,1,1,0.9413,1
REC_5630,2026-05-10T16:47:42.307037,0,0,0,0,0.0034,0
REC_5631,2026-05-10T16:47:42.355799,0,0,0,0,0.0018,0
REC_5632,2026-05-10T16:47:42.406731,0,0,0,0,0.0492,0
REC_5633,2026-05-10T16:47:42.457521,0,0,0,0,0.0406,0
REC_5634,2026-05-10T16:47:42.508257,0,0,0,0,0.0121,0
REC_5635,2026-05-10T16:47:42.559334,0,0,0,0,0.0607,0
REC_5636,2026-05-10T16:47:42.611828,0,0,0,0,0.0811,0
REC_5637,2026-05-10T16:47:42.661036,1,0,0,0,0.2213,0
REC_5638,2026-05-10T16:47:42.711635,1,1,1,1,0.9800,1
REC_5639,2026-05-10T16:47:42.764259,1,1,1,1,0.8555,1
REC_5640,2026-05-10T16:47:42.814931,1,1,1,1,0.9447,1
REC_5641,2026-05-10T16:47:42.863537,0,0,0,0,0.0663,0
REC_5642,2026-05-10T16:47:42.914756,1,1,1,1,0.9625,1
REC_5643,2026-05-10T16:47:42.965496,0,0,0,0,0.0230,0
REC_5644,2026-05-10T16:47:43.018649,0,0,0,0,0.3930,0
REC_5645,2026-05-10T16:47:43.069423,0,0,0,0,0.0307,0
REC_5646,2026-05-10T16:47:43.117848,1,1,1,1,0.9395,1
REC_5647,2026-05-10T16:47:43.170295,0,0,0,0,0.1036,0
REC_5648,2026-05-10T16:47:43.219691,0,0,0,0,0.0035,0
REC_5649,2026-05-10T16:47:43.270807,0,0,0,0,0.0241,0
REC_5650,2026-05-10T16:47:43.321958,0,0,0,0,0.0222,0
REC_5651,2026-05-10T16:47:43.372655,0,0,0,0,0.0041,0
REC_5652,2026-05-10T16:47:43.423409,0,0,0,0,0.0981,0
