record_id,timestamp_sent,true_label,source
REC_5524,2026-05-10T16:47:36.909947,1,berkeley
REC_5525,2026-05-10T16:47:36.960410,0,berkeley
REC_5526,2026-05-10T16:47:37.010834,0,berkeley
REC_5527,2026-05-10T16:47:37.061748,0,berkeley
REC_5528,2026-05-10T16:47:37.112552,0,berkeley
REC_5529,2026-05-10T16:47:37.163554,0,berkeley
REC_5530,2026-05-10T16:47:37.214409,0,berkeley
REC_5531,2026-05-10T16:47:37.264901,1,berkeley
REC_5532,2026-05-10T16:47:37.315647,0,berkeley
REC_5533,2026-05-10T16:47:37.366024,0,berkeley
REC_5534,2026-05-10T16:47:37.417063,0,berkeley
REC_5535,2026-05-10T16:47:37.468031,0,berkeley
REC_5536,2026-05-10T16:47:37.518487,0,berkeley
REC_5537,2026-05-10T16:47:37.569238,1,berkeley
REC_5538,2026-05-10T16:47:37.620320,0,berkeley
REC_5539,2026-05-10T16:47:37.671078,0,berkeley
REC_5540,2026-05-10T16:47:37.721810,0,berkeley
REC_5541,2026-05-10T16:47:37.772768,0,berkeley
REC_5542,2026-05-10T16:47:37.823679,1,berkeley
REC_5543,2026-05-10T16:47:37.874744,0,berkeley
REC_5544,2026-05-10T16:47:37.925429,1,berkeley
REC_5545,2026-05-10T16:47:37.976333,1,berkeley
REC_5546,2026-05-10T16:47:38.027441,0,berkeley
REC_5547,2026-05-10T16:47:38.078520,0,berkeley
REC_5548,2026-05-10T16:47:38.129283,0,berkeley
REC_5549,2026-05-10T16:47:38.180405,1,berkeley
REC_5550,2026-05-10T16:47:38.230933,1,berkeley
REC_5551,2026-05-10T16:47:38.281876,0,berkeley
REC_5552,2026-05-10T16:47:38.332487,0,berkeley
REC_5553,2026-05-10T16:47:38.383440,0,berkeley
REC_5554,2026-05-10T16:47:38.434105,0,berkeley
REC_5555,2026-05-10T16:47:38.484748,1,berkeley
REC_5556,2026-05-10T16:47:38.535343,1,berkeley
REC_5557,2026-05-10T16:47:38.585948,0,berkeley
REC_5558,2026-05-10T16:47:38.637240,0,berkeley
REC_5559,2026-05-10T16:47:38.688512,0,berkeley
REC_5560,2026-05-10T16:47:38.739944,1,berkeley
REC_5561,2026-05-10T16:47:38.791213,1,berkeley
REC_5562,2026-05-10T16:47:38.842218,0,berkeley
REC_5563,2026-05-10T16:47:38.892709,0,berkeley
REC_5564,2026-05-10T16:47:38.944047,0,berkeley
REC_5565,2026-05-10T16:47:38.994865,0,berkeley
REC_5566,2026-05-10T16:47:39.045762,0,berkeley
REC_5567,2026-05-10T16:47:39.096625,1,berkeley
REC_5568,2026-05-10T16:47:39.147450,0,berkeley
REC_5569,2026-05-10T16:47:39.198305,0,berkeley
REC_5570,2026-05-10T16:47:39.249271,1,berkeley
REC_5571,2026-05-10T16:47:39.300348,0,berkeley
REC_5572,2026-05-10T16:47:39.351311,1,berkeley
REC_5573,2026-05-10T16:47:39.402275,0,berkeley
REC_5574,2026-05-10T16:47:39.453192,0,berkeley
REC_5575,2026-05-10T16:47:39.504136,1,berkeley
REC_5576,2026-05-10T16:47:39.555262,1,berkeley
REC_5577,2026-05-10T16:47:39.606156,0,berkeley
REC_5578,2026-05-10T16:47:39.657132,0,berkeley
REC_5579,2026-05-10T16:47:39.708037,1,berkeley
REC_5580,2026-05-10T16:47:39.758810,0,berkeley
REC_5581,2026-05-10T16:47:39.809842,0,berkeley
REC_5582,2026-05-10T16:47:39.860763,0,berkeley
REC_5583,2026-05-10T16:47:39.911781,1,berkeley
REC_5584,2026-05-10T16:47:39.962593,1,berkeley
REC_5585,2026-05-10T16:47:40.013566,1,berkeley
REC_5586,2026-05-10T16:47:40.064236,0,berkeley
REC_5587,2026-05-10T16:47:40.115200,1,berkeley
REC_5588,2026-05-10T16:47:40.165996,0,berkeley
REC_5589,2026-05-10T16:47:40.216958,0,berkeley
REC_5590,2026-05-10T16:47:40.267724,0,berkeley
REC_5591,2026-05-10T16:47:40.318685,0,berkeley
REC_5592,2026-05-10T16:47:40.369770,1,berkeley
REC_5593,2026-05-10T16:47:40.420522,0,berkeley
REC_5594,2026-05-10T16:47:40.471500,0,berkeley
REC_5595,2026-05-10T16:47:40.522406,0,berkeley
REC_5596,2026-05-10T16:47:40.573049,0,berkeley
REC_5597,2026-05-10T16:47:40.624237,1,berkeley
REC_5598,2026-05-10T16:47:40.674793,0,berkeley
REC_5599,2026-05-10T16:47:40.725209,0,berkeley
REC_5600,2026-05-10T16:47:40.775798,1,berkeley
REC_5601,2026-05-10T16:47:40.826836,1,berkeley
REC_5602,2026-05-10T16:47:40.877689,0,berkeley
REC_5603,2026-05-10T16:47:40.929076,1,berkeley
REC_5604,2026-05-10T16:47:40.980437,0,berkeley
REC_5605,2026-05-10T16:47:41.032268,0,berkeley
REC_5606,2026-05-10T16:47:41.082781,0,berkeley
REC_5607,2026-05-10T16:47:41.134125,0,berkeley
REC_5608,2026-05-10T16:47:41.185014,0,berkeley
REC_5609,2026-05-10T16:47:41.235989,1,berkeley
REC_5610,2026-05-10T16:47:41.287554,1,berkeley
REC_5611,2026-05-10T16:47:41.338271,0,berkeley
REC_5612,2026-05-10T16:47:41.389042,1,berkeley
REC_5613,2026-05-10T16:47:41.439504,0,berkeley
REC_5614,2026-05-10T16:47:41.490496,0,berkeley
REC_5615,2026-05-10T16:47:41.541474,0,berkeley
REC_5616,2026-05-10T16:47:41.592611,0,berkeley
REC_5617,2026-05-10T16:47:41.643779,0,berkeley
REC_5618,2026-05-10T16:47:41.694494,1,berkeley
REC_5619,2026-05-10T16:47:41.744988,0,berkeley
REC_5620,2026-05-10T16:47:41.795933,0,berkeley
REC_5621,2026-05-10T16:47:41.846907,0,berkeley
REC_5622,2026-05-10T16:47:41.897709,0,berkeley
REC_5623,2026-05-10T16:47:41.948676,0,berkeley
REC_5624,2026-05-10T16:47:41.999583,0,berkeley
REC_5625,2026-05-10T16:47:42.050059,1,berkeley
REC_5626,2026-05-10T16:47:42.101148,0,berkeley
REC_5627,2026-05-10T16:47:42.151855,1,berkeley
REC_5628,2026-05-10T16:47:42.203092,0,berkeley
REC_5629,2026-05-10T16:47:42.254198,1,berkeley
REC_5630,2026-05-10T16:47:42.305289,0,berkeley
REC_5631,2026-05-10T16:47:42.355799,0,berkeley
REC_5632,2026-05-10T16:47:42.406731,0,berkeley
REC_5633,2026-05-10T16:47:42.457521,0,berkeley
REC_5634,2026-05-10T16:47:42.508257,0,berkeley
REC_5635,2026-05-10T16:47:42.559334,0,berkeley
REC_5636,2026-05-10T16:47:42.610322,0,berkeley
REC_5637,2026-05-10T16:47:42.661036,0,berkeley
REC_5638,2026-05-10T16:47:42.711635,1,berkeley
REC_5639,2026-05-10T16:47:42.762162,1,berkeley
REC_5640,2026-05-10T16:47:42.812592,1,berkeley
REC_5641,2026-05-10T16:47:42.863537,0,berkeley
REC_5642,2026-05-10T16:47:42.914756,1,berkeley
REC_5643,2026-05-10T16:47:42.965496,0,berkeley
REC_5644,2026-05-10T16:47:43.016295,0,berkeley
REC_5645,2026-05-10T16:47:43.067176,0,berkeley
REC_5646,2026-05-10T16:47:43.117848,1,berkeley
REC_5647,2026-05-10T16:47:43.168738,0,berkeley
REC_5648,2026-05-10T16:47:43.219691,0,berkeley
REC_5649,2026-05-10T16:47:43.270807,0,berkeley
REC_5650,2026-05-10T16:47:43.321958,0,berkeley
REC_5651,2026-05-10T16:47:43.372655,0,berkeley
REC_5652,2026-05-10T16:47:43.423409,0,berkeley
REC_5653,2026-05-10T16:47:43.474172,0,berkeley
REC_5654,2026-05-10T16:47:43.525137,0,berkeley
REC_5655,2026-05-10T16:47:43.576216,1,berkeley
REC_5656,2026-05-10T16:47:43.627366,1,berkeley
REC_5657,2026-05-10T16:47:43.678031,1,berkeley
REC_5658,2026-05-10T16:47:43.728455,1,berkeley
REC_5659,2026-05-10T16:47:43.779752,1,berkeley
REC_5660,2026-05-10T16:47:43.830688,0,berkeley
REC_5661,2026-05-10T16:47:43.881547,1,berkeley
REC_5662,2026-05-10T16:47:43.932390,1,berkeley
REC_5663,2026-05-10T16:47:43.983287,0,berkeley
REC_5664,2026-05-10T16:47:44.034296,1,berkeley
REC_5665,2026-05-10T16:47:44.085139,0,berkeley
REC_5666,2026-05-10T16:47:44.135886,0,berkeley
REC_5667,2026-05-10T16:47:44.186903,0,berkeley
REC_5668,2026-05-10T16:47:44.237841,1,berkeley
REC_5669,2026-05-10T16:47:44.288792,0,berkeley
REC_5670,2026-05-10T16:47:44.339279,0,berkeley
REC_5671,2026-05-10T16:47:44.390295,0,berkeley
REC_5672,2026-05-10T16:47:44.440937,0,berkeley
REC_5673,2026-05-10T16:47:44.491945,1,berkeley
REC_5674,2026-05-10T16:47:44.542743,1,berkeley
REC_5675,2026-05-10T16:47:44.593609,0,berkeley
REC_5676,2026-05-10T16:47:44.644329,0,berkeley
REC_5677,2026-05-10T16:47:44.695314,0,berkeley
REC_5678,2026-05-10T16:47:44.746333,0,berkeley
REC_5679,2026-05-10T16:47:44.797335,0,berkeley
REC_5680,2026-05-10T16:47:44.848259,0,berkeley
REC_5681,2026-05-10T16:47:44.899250,1,berkeley
REC_5682,2026-05-10T16:47:44.950415,0,berkeley
REC_5683,2026-05-10T16:47:45.000973,1,berkeley
REC_5684,2026-05-10T16:47:45.051510,0,berkeley
REC_5685,2026-05-10T16:47:45.102337,0,berkeley
REC_5686,2026-05-10T16:47:45.153516,1,berkeley
REC_5687,2026-05-10T16:47:45.204157,0,berkeley
REC_5688,2026-05-10T16:47:45.254882,1,berkeley
REC_5689,2026-05-10T16:47:45.305502,0,berkeley
REC_5690,2026-05-10T16:47:45.356417,0,berkeley
REC_5691,2026-05-10T16:47:45.407463,0,berkeley
REC_5692,2026-05-10T16:47:45.458277,1,berkeley
REC_5693,2026-05-10T16:47:45.509238,0,berkeley
REC_5694,2026-05-10T16:47:45.560347,0,berkeley
REC_5695,2026-05-10T16:47:45.611293,1,berkeley
REC_5696,2026-05-10T16:47:45.662288,0,berkeley
REC_5697,2026-05-10T16:47:45.713327,1,berkeley
REC_5698,2026-05-10T16:47:45.764114,0,berkeley
REC_5699,2026-05-10T16:47:45.814909,1,berkeley
REC_5700,2026-05-10T16:47:45.865623,0,berkeley
REC_5701,2026-05-10T16:47:45.916585,0,berkeley
REC_5702,2026-05-10T16:47:45.967546,1,berkeley
REC_5703,2026-05-10T16:47:46.018495,0,berkeley
REC_5704,2026-05-10T16:47:46.069206,1,berkeley
REC_5705,2026-05-10T16:47:46.120100,1,berkeley
REC_5706,2026-05-10T16:47:46.170954,1,berkeley
REC_5707,2026-05-10T16:47:46.221900,0,berkeley
REC_5708,2026-05-10T16:47:46.272830,0,berkeley
REC_5709,2026-05-10T16:47:46.323844,0,berkeley
REC_5710,2026-05-10T16:47:46.374989,1,berkeley
REC_5711,2026-05-10T16:47:46.425824,0,berkeley
REC_5712,2026-05-10T16:47:46.476733,0,berkeley
REC_5713,2026-05-10T16:47:46.527444,0,berkeley
REC_5714,2026-05-10T16:47:46.578444,1,berkeley
REC_5715,2026-05-10T16:47:46.628927,0,berkeley
REC_5716,2026-05-10T16:47:46.679989,0,berkeley
REC_5717,2026-05-10T16:47:46.730795,0,berkeley
REC_5718,2026-05-10T16:47:46.781832,1,berkeley
REC_5719,2026-05-10T16:47:46.832967,1,berkeley
REC_5720,2026-05-10T16:47:46.883603,0,berkeley
REC_5721,2026-05-10T16:47:46.934482,0,berkeley
REC_5722,2026-05-10T16:47:46.985534,0,berkeley
REC_5723,2026-05-10T16:47:47.036485,0,berkeley
REC_5724,2026-05-10T16:47:47.087642,0,berkeley
REC_5725,2026-05-10T16:47:47.138640,0,berkeley
REC_5726,2026-05-10T16:47:47.189370,0,berkeley
REC_5727,2026-05-10T16:47:47.240300,1,berkeley
REC_5728,2026-05-10T16:47:47.291160,0,berkeley
REC_5729,2026-05-10T16:47:47.341976,0,berkeley
REC_5730,2026-05-10T16:47:47.393168,0,berkeley
REC_5731,2026-05-10T16:47:47.443626,0,berkeley
REC_5732,2026-05-10T16:47:47.494201,0,berkeley
REC_5733,2026-05-10T16:47:47.544818,0,berkeley
REC_5734,2026-05-10T16:47:47.595858,0,berkeley
REC_5735,2026-05-10T16:47:47.646958,0,berkeley
REC_5736,2026-05-10T16:47:47.697348,0,berkeley
REC_5737,2026-05-10T16:47:47.748468,0,berkeley
REC_5738,2026-05-10T16:47:47.799430,1,berkeley
REC_5739,2026-05-10T16:47:47.850313,0,berkeley
REC_5740,2026-05-10T16:47:47.901164,0,berkeley
REC_5741,2026-05-10T16:47:47.951889,0,berkeley
REC_5742,2026-05-10T16:47:48.002716,0,berkeley
REC_5743,2026-05-10T16:47:48.053846,0,berkeley
REC_5744,2026-05-10T16:47:48.104729,1,berkeley
REC_5745,2026-05-10T16:47:48.155839,0,berkeley
REC_5746,2026-05-10T16:47:48.206626,0,berkeley
REC_5747,2026-05-10T16:47:48.257045,0,berkeley
REC_5748,2026-05-10T16:47:48.309435,0,berkeley
REC_5749,2026-05-10T16:47:48.360222,0,berkeley
REC_5750,2026-05-10T16:47:48.410999,0,berkeley
REC_5751,2026-05-10T16:47:48.461942,0,berkeley
REC_5752,2026-05-10T16:47:48.512302,1,berkeley
REC_5753,2026-05-10T16:47:48.563358,1,berkeley
REC_5754,2026-05-10T16:47:48.614148,1,berkeley
REC_5755,2026-05-10T16:47:48.664989,0,berkeley
REC_5756,2026-05-10T16:47:48.716049,0,berkeley
REC_5757,2026-05-10T16:47:48.767159,0,berkeley
REC_5758,2026-05-10T16:47:48.818131,0,berkeley
REC_5759,2026-05-10T16:47:48.868654,0,berkeley
REC_5760,2026-05-10T16:47:48.919644,0,berkeley
REC_5761,2026-05-10T16:47:48.970318,0,berkeley
REC_5762,2026-05-10T16:47:49.021253,1,berkeley
REC_5763,2026-05-10T16:47:49.071753,0,berkeley
REC_5764,2026-05-10T16:47:49.122495,0,berkeley
REC_5765,2026-05-10T16:47:49.173150,1,berkeley
REC_5766,2026-05-10T16:47:49.224192,0,berkeley
REC_5767,2026-05-10T16:47:49.274868,0,berkeley
REC_5768,2026-05-10T16:47:49.325716,0,berkeley
REC_5769,2026-05-10T16:47:49.376824,1,berkeley
REC_5770,2026-05-10T16:47:49.427881,1,berkeley
REC_5771,2026-05-10T16:47:49.478827,0,berkeley
REC_5772,2026-05-10T16:47:49.529656,0,berkeley
REC_5773,2026-05-10T16:47:49.580446,1,berkeley
REC_5774,2026-05-10T16:47:49.631210,0,berkeley
REC_5775,2026-05-10T16:47:49.681705,0,berkeley
REC_5776,2026-05-10T16:47:49.732864,0,berkeley
REC_5777,2026-05-10T16:47:49.783617,0,berkeley
REC_5778,2026-05-10T16:47:49.834366,0,berkeley
REC_5779,2026-05-10T16:47:49.885139,0,berkeley
REC_5780,2026-05-10T16:47:49.939037,0,berkeley
REC_5781,2026-05-10T16:47:49.990084,0,berkeley
REC_5782,2026-05-10T16:47:50.041708,1,berkeley
REC_5783,2026-05-10T16:47:50.092444,0,berkeley
REC_5784,2026-05-10T16:47:50.143180,0,berkeley
REC_5785,2026-05-10T16:47:50.193922,1,berkeley
REC_5786,2026-05-10T16:47:50.244661,1,berkeley
REC_5787,2026-05-10T16:47:50.295472,0,berkeley
REC_5788,2026-05-10T16:47:50.346183,0,berkeley
REC_5789,2026-05-10T16:47:50.397082,1,berkeley
REC_5790,2026-05-10T16:47:50.448053,0,berkeley
REC_5791,2026-05-10T16:47:50.498772,0,berkeley
REC_5792,2026-05-10T16:47:50.549958,0,berkeley
REC_5793,2026-05-10T16:47:50.600786,0,berkeley
REC_5794,2026-05-10T16:47:50.651780,0,berkeley
REC_5795,2026-05-10T16:47:50.702711,0,berkeley
REC_5796,2026-05-10T16:47:50.753494,0,berkeley
REC_5797,2026-05-10T16:47:50.804208,0,berkeley
REC_5798,2026-05-10T16:47:50.855347,1,berkeley
REC_5799,2026-05-10T16:47:50.906513,0,berkeley
REC_5800,2026-05-10T16:47:50.957441,0,berkeley
REC_5801,2026-05-10T16:47:51.008405,0,berkeley
REC_5802,2026-05-10T16:47:51.059361,0,berkeley
REC_5803,2026-05-10T16:47:51.110320,1,berkeley
REC_5804,2026-05-10T16:47:51.161599,0,berkeley
REC_5805,2026-05-10T16:47:51.212762,0,berkeley
REC_5806,2026-05-10T16:47:51.263483,0,berkeley
REC_5807,2026-05-10T16:47:51.314349,0,berkeley
REC_5808,2026-05-10T16:47:51.365116,0,berkeley
REC_5809,2026-05-10T16:47:51.415853,0,berkeley
REC_5810,2026-05-10T16:47:51.467056,1,berkeley
REC_5811,2026-05-10T16:47:51.517698,1,berkeley
REC_5812,2026-05-10T16:47:51.568577,0,berkeley
REC_5813,2026-05-10T16:47:51.619432,0,berkeley
REC_5814,2026-05-10T16:47:51.670585,0,berkeley
REC_5815,2026-05-10T16:47:51.721223,0,berkeley
REC_5816,2026-05-10T16:47:51.771887,0,berkeley
REC_5817,2026-05-10T16:47:51.822274,1,berkeley
REC_5818,2026-05-10T16:47:51.873056,0,berkeley
REC_5819,2026-05-10T16:47:51.923819,0,berkeley
REC_5820,2026-05-10T16:47:51.974652,0,berkeley
REC_5821,2026-05-10T16:47:52.025290,0,berkeley
REC_5822,2026-05-10T16:47:52.076241,0,berkeley
REC_5823,2026-05-10T16:47:52.127166,1,berkeley
REC_5824,2026-05-10T16:47:52.178117,0,berkeley
REC_5825,2026-05-10T16:47:52.228586,0,berkeley
REC_5826,2026-05-10T16:47:52.279252,0,berkeley
REC_5827,2026-05-10T16:47:52.330343,0,berkeley
REC_5828,2026-05-10T16:47:52.381334,1,berkeley
REC_5829,2026-05-10T16:47:52.432262,0,berkeley
REC_5830,2026-05-10T16:47:52.483116,0,berkeley
REC_5831,2026-05-10T16:47:52.534035,1,berkeley
REC_5832,2026-05-10T16:47:52.585133,0,berkeley
REC_5833,2026-05-10T16:47:52.636167,0,berkeley
REC_5834,2026-05-10T16:47:52.687081,0,berkeley
REC_5835,2026-05-10T16:47:52.737991,0,berkeley
REC_5836,2026-05-10T16:47:52.788724,0,berkeley
REC_5837,2026-05-10T16:47:52.839556,0,berkeley
REC_5838,2026-05-10T16:47:52.890103,1,berkeley
REC_5839,2026-05-10T16:47:52.941129,0,berkeley
REC_5840,2026-05-10T16:47:52.991985,0,berkeley
REC_5841,2026-05-10T16:47:53.042809,1,berkeley
REC_5842,2026-05-10T16:47:53.093527,0,berkeley
REC_5843,2026-05-10T16:47:53.144556,0,berkeley
REC_5844,2026-05-10T16:47:53.195116,0,berkeley
REC_5845,2026-05-10T16:47:53.246066,1,berkeley
REC_5846,2026-05-10T16:47:53.296573,0,berkeley
REC_5847,2026-05-10T16:47:53.347654,1,berkeley
REC_5848,2026-05-10T16:47:53.398525,1,berkeley
REC_5849,2026-05-10T16:47:53.449160,0,berkeley
REC_5850,2026-05-10T16:47:53.500232,1,berkeley
REC_5851,2026-05-10T16:47:53.551138,0,berkeley
REC_5852,2026-05-10T16:47:53.601923,0,berkeley
REC_5853,2026-05-10T16:47:53.652666,0,berkeley
REC_5854,2026-05-10T16:47:53.703652,0,berkeley
REC_5855,2026-05-10T16:47:53.754605,0,berkeley
REC_5856,2026-05-10T16:47:53.805446,1,berkeley
REC_5857,2026-05-10T16:47:53.856502,0,berkeley
REC_5858,2026-05-10T16:47:53.907460,0,berkeley
REC_5859,2026-05-10T16:47:53.958386,0,berkeley
REC_5860,2026-05-10T16:47:54.008895,0,berkeley
REC_5861,2026-05-10T16:47:54.059823,0,berkeley
REC_5862,2026-05-10T16:47:54.110674,0,berkeley
REC_5863,2026-05-10T16:47:54.161580,0,berkeley
REC_5864,2026-05-10T16:47:54.212065,1,berkeley
REC_5865,2026-05-10T16:47:54.262725,0,berkeley
REC_5866,2026-05-10T16:47:54.313241,0,berkeley
REC_5867,2026-05-10T16:47:54.364223,0,berkeley
REC_5868,2026-05-10T16:47:54.415051,1,berkeley
REC_5869,2026-05-10T16:47:54.466149,1,berkeley
REC_5870,2026-05-10T16:47:54.517083,0,berkeley
REC_5871,2026-05-10T16:47:54.568248,0,berkeley
REC_5872,2026-05-10T16:47:54.619107,0,berkeley
REC_5873,2026-05-10T16:47:54.669809,0,berkeley
REC_5874,2026-05-10T16:47:54.720992,0,berkeley
REC_5875,2026-05-10T16:47:54.771930,0,berkeley
REC_5876,2026-05-10T16:47:54.822843,0,berkeley
REC_5877,2026-05-10T16:47:54.873850,0,berkeley
REC_5878,2026-05-10T16:47:54.924314,0,berkeley
REC_5879,2026-05-10T16:47:54.975012,0,berkeley
REC_5880,2026-05-10T16:47:55.026000,1,berkeley
REC_5881,2026-05-10T16:47:55.076936,0,berkeley
REC_5882,2026-05-10T16:47:55.127731,0,berkeley
REC_5883,2026-05-10T16:47:55.178666,0,berkeley
REC_5884,2026-05-10T16:47:55.229071,1,berkeley
REC_5885,2026-05-10T16:47:55.279980,0,berkeley
REC_5886,2026-05-10T16:47:55.330717,0,berkeley
REC_5887,2026-05-10T16:47:55.381448,0,berkeley
REC_5888,2026-05-10T16:47:55.432396,0,berkeley
REC_5889,2026-05-10T16:47:55.483066,0,berkeley
REC_5890,2026-05-10T16:47:55.533841,0,berkeley
REC_5891,2026-05-10T16:47:55.585002,0,berkeley
REC_5892,2026-05-10T16:47:55.635846,0,berkeley
REC_5893,2026-05-10T16:47:55.686851,0,berkeley
REC_5894,2026-05-10T16:47:55.737687,1,berkeley
REC_5895,2026-05-10T16:47:55.788762,1,berkeley
REC_5896,2026-05-10T16:47:55.840067,1,berkeley
REC_5897,2026-05-10T16:47:55.890744,0,berkeley
REC_5898,2026-05-10T16:47:55.941537,0,berkeley
REC_5899,2026-05-10T16:47:55.992351,1,berkeley
REC_5900,2026-05-10T16:47:56.043124,0,berkeley
REC_5901,2026-05-10T16:47:56.094019,0,berkeley
REC_5902,2026-05-10T16:47:56.145116,0,berkeley
REC_5903,2026-05-10T16:47:56.195793,0,berkeley
REC_5904,2026-05-10T16:47:56.246313,0,berkeley
REC_5905,2026-05-10T16:47:56.296968,1,berkeley
REC_5906,2026-05-10T16:47:56.348386,1,berkeley
REC_5907,2026-05-10T16:47:56.399135,0,berkeley
REC_5908,2026-05-10T16:47:56.449913,0,berkeley
REC_5909,2026-05-10T16:47:56.500567,1,berkeley
REC_5910,2026-05-10T16:47:56.551049,1,berkeley
REC_5911,2026-05-10T16:47:56.601976,0,berkeley
REC_5912,2026-05-10T16:47:56.652816,0,berkeley
REC_5913,2026-05-10T16:47:56.703481,0,berkeley
REC_5914,2026-05-10T16:47:56.754346,0,berkeley
REC_5915,2026-05-10T16:47:56.805144,1,berkeley
REC_5916,2026-05-10T16:47:56.856128,0,berkeley
REC_5917,2026-05-10T16:47:56.907019,0,berkeley
REC_5918,2026-05-10T16:47:56.958173,0,berkeley
REC_5919,2026-05-10T16:47:57.008841,0,berkeley
REC_5920,2026-05-10T16:47:57.059870,0,berkeley
REC_5921,2026-05-10T16:47:57.110809,0,berkeley
REC_5922,2026-05-10T16:47:57.161761,1,berkeley
REC_5923,2026-05-10T16:47:57.212953,0,berkeley
REC_5924,2026-05-10T16:47:57.264030,0,berkeley
REC_5925,2026-05-10T16:47:57.314802,0,berkeley
REC_5926,2026-05-10T16:47:57.365473,1,berkeley
REC_5927,2026-05-10T16:47:57.416227,0,berkeley
REC_5928,2026-05-10T16:47:57.467251,0,berkeley
REC_5929,2026-05-10T16:47:57.517668,0,berkeley
REC_5930,2026-05-10T16:47:57.568619,1,berkeley
REC_5931,2026-05-10T16:47:57.619609,0,berkeley
REC_5932,2026-05-10T16:47:57.670559,0,berkeley
REC_5933,2026-05-10T16:47:57.721507,0,berkeley
REC_5934,2026-05-10T16:47:57.772418,1,berkeley
REC_5935,2026-05-10T16:47:57.823664,0,berkeley
REC_5936,2026-05-10T16:47:57.874062,0,berkeley
REC_5937,2026-05-10T16:47:57.924915,0,berkeley
REC_5938,2026-05-10T16:47:57.975584,0,berkeley
REC_5939,2026-05-10T16:47:58.026715,0,berkeley
REC_5940,2026-05-10T16:47:58.077771,1,berkeley
REC_5941,2026-05-10T16:47:58.128805,0,berkeley
REC_5942,2026-05-10T16:47:58.179721,1,berkeley
REC_5943,2026-05-10T16:47:58.230741,0,berkeley
REC_5944,2026-05-10T16:47:58.281706,0,berkeley
REC_5945,2026-05-10T16:47:58.332808,1,berkeley
REC_5946,2026-05-10T16:47:58.383500,0,berkeley
REC_5947,2026-05-10T16:47:58.434574,0,berkeley
REC_5948,2026-05-10T16:47:58.485385,0,berkeley
REC_5949,2026-05-10T16:47:58.535953,0,berkeley
REC_5950,2026-05-10T16:47:58.587628,0,berkeley
REC_5951,2026-05-10T16:47:58.638306,0,berkeley
REC_5952,2026-05-10T16:47:58.689146,1,berkeley
REC_5953,2026-05-10T16:47:58.739608,1,berkeley
REC_5954,2026-05-10T16:47:58.790608,0,berkeley
REC_5955,2026-05-10T16:47:58.841331,1,berkeley
REC_5956,2026-05-10T16:47:58.891788,0,berkeley
REC_5957,2026-05-10T16:47:58.943268,0,berkeley
REC_5958,2026-05-10T16:47:58.994120,0,berkeley
REC_5959,2026-05-10T16:47:59.045255,0,berkeley
REC_5960,2026-05-10T16:47:59.096503,1,berkeley
REC_5961,2026-05-10T16:47:59.147438,1,berkeley
REC_5962,2026-05-10T16:47:59.198794,0,berkeley
REC_5963,2026-05-10T16:47:59.249261,0,berkeley
REC_5964,2026-05-10T16:47:59.300458,0,berkeley
REC_5965,2026-05-10T16:47:59.351321,0,berkeley
REC_5966,2026-05-10T16:47:59.402583,0,berkeley
REC_5967,2026-05-10T16:47:59.454064,1,berkeley
REC_5968,2026-05-10T16:47:59.504938,0,berkeley
REC_5969,2026-05-10T16:47:59.555932,0,berkeley
REC_5970,2026-05-10T16:47:59.607107,0,berkeley
REC_5971,2026-05-10T16:47:59.658034,0,berkeley
REC_5972,2026-05-10T16:47:59.708917,0,berkeley
REC_5973,2026-05-10T16:47:59.760336,1,berkeley
REC_5974,2026-05-10T16:47:59.811089,0,berkeley
REC_5975,2026-05-10T16:47:59.862455,0,berkeley
REC_5976,2026-05-10T16:47:59.913667,0,berkeley
REC_5977,2026-05-10T16:47:59.965087,0,berkeley
REC_5978,2026-05-10T16:48:00.015525,1,berkeley
REC_5979,2026-05-10T16:48:00.066509,0,berkeley
REC_5980,2026-05-10T16:48:00.117591,1,berkeley
REC_5981,2026-05-10T16:48:00.168660,1,berkeley
REC_5982,2026-05-10T16:48:00.219788,1,berkeley
REC_5983,2026-05-10T16:48:00.270732,1,berkeley
REC_5984,2026-05-10T16:48:00.321661,0,berkeley
REC_5985,2026-05-10T16:48:00.372514,0,berkeley
REC_5986,2026-05-10T16:48:00.423694,0,berkeley
REC_5987,2026-05-10T16:48:00.474671,0,berkeley
REC_5988,2026-05-10T16:48:00.526174,0,berkeley
REC_5989,2026-05-10T16:48:00.576928,1,berkeley
REC_5990,2026-05-10T16:48:00.627916,1,berkeley
REC_5991,2026-05-10T16:48:00.678574,0,berkeley
REC_5992,2026-05-10T16:48:00.729314,0,berkeley
REC_5993,2026-05-10T16:48:00.779976,0,berkeley
REC_5994,2026-05-10T16:48:00.830650,0,berkeley
REC_5995,2026-05-10T16:48:00.881419,0,berkeley
REC_5996,2026-05-10T16:48:00.932523,0,berkeley
REC_5997,2026-05-10T16:48:00.983180,1,berkeley
REC_5998,2026-05-10T16:48:01.033823,0,berkeley
REC_5999,2026-05-10T16:48:01.084804,0,berkeley
REC_6000,2026-05-10T16:48:01.135776,0,berkeley
REC_6001,2026-05-10T16:48:01.186691,0,berkeley
REC_6002,2026-05-10T16:48:01.237435,0,berkeley
REC_6003,2026-05-10T16:48:01.288173,0,berkeley
REC_6004,2026-05-10T16:48:01.339232,1,berkeley
REC_6005,2026-05-10T16:48:01.390167,0,berkeley
